onset	duration	sample	value	event_onset	event_type
57.74169922	0.00048828125	14781.875	Alt	14782.875	Alt
57.74560547	0.00048828125	14782.875	Alt	14783.875	Alt
57.74951172	0.00048828125	14783.875	Alt	14784.875	Alt
57.75341797	0.00048828125	14784.875	Alt	14785.875	Alt
57.76171875	0.00048828125	14787	Alt	14788	Alt
57.765625	0.00048828125	14788	Alt	14789	Alt
57.76953125	0.00048828125	14789	Alt	14790	Alt
57.7734375	0.00048828125	14790	Alt	14791	Alt
57.77880859	0.00048828125	14791.375	Alt	14792.375	Alt
57.78271484	0.00048828125	14792.375	Alt	14793.375	Alt
57.78662109	0.00048828125	14793.375	Alt	14794.375	Alt
57.79052734	0.00048828125	14794.375	Alt	14795.375	Alt
57.79443359	0.00048828125	14795.375	Alt	14796.375	Alt
57.79833984	0.00048828125	14796.375	Alt	14797.375	Alt
57.80224609	0.00048828125	14797.375	Alt	14798.375	Alt
57.80615234	0.00048828125	14798.375	Alt	14799.375	Alt
57.81005859	0.00048828125	14799.375	Alt	14800.375	Alt
57.81396484	0.00048828125	14800.375	Alt	14801.375	Alt
57.81787109	0.00048828125	14801.375	Alt	14802.375	Alt
57.82177734	0.00048828125	14802.375	Alt	14803.375	Alt
57.82568359	0.00048828125	14803.375	Alt	14804.375	Alt
57.82958984	0.00048828125	14804.375	Alt	14805.375	Alt
57.83349609	0.00048828125	14805.375	Alt	14806.375	Alt
57.83740234	0.00048828125	14806.375	Alt	14807.375	Alt
57.84130859	0.00048828125	14807.375	Alt	14808.375	Alt
57.84521484	0.00048828125	14808.375	Alt	14809.375	Alt
57.84912109	0.00048828125	14809.375	Alt	14810.375	Alt
57.85302734	0.00048828125	14810.375	Alt	14811.375	Alt
57.85693359	0.00048828125	14811.375	Alt	14812.375	Alt
57.86083984	0.00048828125	14812.375	Alt	14813.375	Alt
57.86474609	0.00048828125	14813.375	Alt	14814.375	Alt
57.86865234	0.00048828125	14814.375	Alt	14815.375	Alt
57.87255859	0.00048828125	14815.375	Alt	14816.375	Alt
57.87646484	0.00048828125	14816.375	Alt	14817.375	Alt
57.88085938	0.00048828125	14817.5	Alt	14818.5	Alt
57.88476562	0.00048828125	14818.5	Alt	14819.5	Alt
57.88867188	0.00048828125	14819.5	Alt	14820.5	Alt
57.89257812	0.00048828125	14820.5	Alt	14821.5	Alt
57.89648438	0.00048828125	14821.5	Alt	14822.5	Alt
57.90039062	0.00048828125	14822.5	Alt	14823.5	Alt
57.90429688	0.00048828125	14823.5	Alt	14824.5	Alt
57.90820312	0.00048828125	14824.5	Alt	14825.5	Alt
57.91210938	0.00048828125	14825.5	Alt	14826.5	Alt
57.91601562	0.00048828125	14826.5	Alt	14827.5	Alt
57.91992188	0.00048828125	14827.5	Alt	14828.5	Alt
57.92382812	0.00048828125	14828.5	Alt	14829.5	Alt
57.92773438	0.00048828125	14829.5	Alt	14830.5	Alt
57.93164062	0.00048828125	14830.5	Alt	14831.5	Alt
57.93554688	0.00048828125	14831.5	Alt	14832.5	Alt
57.93945312	0.00048828125	14832.5	Alt	14833.5	Alt
57.94335938	0.00048828125	14833.5	Alt	14834.5	Alt
57.94726562	0.00048828125	14834.5	Alt	14835.5	Alt
57.95117188	0.00048828125	14835.5	Alt	14836.5	Alt
57.95507812	0.00048828125	14836.5	Alt	14837.5	Alt
57.95898438	0.00048828125	14837.5	Alt	14838.5	Alt
57.96289062	0.00048828125	14838.5	Alt	14839.5	Alt
57.96679688	0.00048828125	14839.5	Alt	14840.5	Alt
57.97070312	0.00048828125	14840.5	Alt	14841.5	Alt
57.97460938	0.00048828125	14841.5	Alt	14842.5	Alt
57.97851562	0.00048828125	14842.5	Alt	14843.5	Alt
57.98242188	0.00048828125	14843.5	Alt	14844.5	Alt
57.98632812	0.00048828125	14844.5	Alt	14845.5	Alt
57.99023438	0.00048828125	14845.5	Alt	14846.5	Alt
57.99414062	0.00048828125	14846.5	Alt	14847.5	Alt
57.99804688	0.00048828125	14847.5	Alt	14848.5	Alt
58.00195312	0.00048828125	14848.5	Alt	14849.5	Alt
58.00585938	0.00048828125	14849.5	Alt	14850.5	Alt
58.00976562	0.00048828125	14850.5	Alt	14851.5	Alt
58.01367188	0.00048828125	14851.5	Alt	14852.5	Alt
58.01757812	0.00048828125	14852.5	Alt	14853.5	Alt
58.02148438	0.00048828125	14853.5	Alt	14854.5	Alt
58.02539062	0.00048828125	14854.5	Alt	14855.5	Alt
58.02929688	0.00048828125	14855.5	Alt	14856.5	Alt
58.03320312	0.00048828125	14856.5	Alt	14857.5	Alt
58.03710938	0.00048828125	14857.5	Alt	14858.5	Alt
58.04101562	0.00048828125	14858.5	Alt	14859.5	Alt
58.04833984	0.00048828125	14860.375	Alt	14861.375	Alt
58.05224609	0.00048828125	14861.375	Alt	14862.375	Alt
58.05615234	0.00048828125	14862.375	Alt	14863.375	Alt
58.06005859	0.00048828125	14863.375	Alt	14864.375	Alt
58.06396484	0.00048828125	14864.375	Alt	14865.375	Alt
58.06787109	0.00048828125	14865.375	Alt	14866.375	Alt
58.07177734	0.00048828125	14866.375	Alt	14867.375	Alt
58.07568359	0.00048828125	14867.375	Alt	14868.375	Alt
58.07958984	0.00048828125	14868.375	Alt	14869.375	Alt
58.08349609	0.00048828125	14869.375	Alt	14870.375	Alt
58.08740234	0.00048828125	14870.375	Alt	14871.375	Alt
58.09130859	0.00048828125	14871.375	Alt	14872.375	Alt
58.09521484	0.00048828125	14872.375	Alt	14873.375	Alt
58.09912109	0.00048828125	14873.375	Alt	14874.375	Alt
58.10302734	0.00048828125	14874.375	Alt	14875.375	Alt
58.10693359	0.00048828125	14875.375	Alt	14876.375	Alt
58.11083984	0.00048828125	14876.375	Alt	14877.375	Alt
58.11474609	0.00048828125	14877.375	Alt	14878.375	Alt
58.11865234	0.00048828125	14878.375	Alt	14879.375	Alt
58.12255859	0.00048828125	14879.375	Alt	14880.375	Alt
58.12646484	0.00048828125	14880.375	Alt	14881.375	Alt
58.13037109	0.00048828125	14881.375	Alt	14882.375	Alt
58.13476562	0.00048828125	14882.5	Alt	14883.5	Alt
58.13867188	0.00048828125	14883.5	Alt	14884.5	Alt
58.14257812	0.00048828125	14884.5	Alt	14885.5	Alt
58.14648438	0.00048828125	14885.5	Alt	14886.5	Alt
58.15039062	0.00048828125	14886.5	Alt	14887.5	Alt
58.15429688	0.00048828125	14887.5	Alt	14888.5	Alt
58.15820312	0.00048828125	14888.5	Alt	14889.5	Alt
58.16210938	0.00048828125	14889.5	Alt	14890.5	Alt
58.16601562	0.00048828125	14890.5	Alt	14891.5	Alt
58.16992188	0.00048828125	14891.5	Alt	14892.5	Alt
58.17382812	0.00048828125	14892.5	Alt	14893.5	Alt
58.17773438	0.00048828125	14893.5	Alt	14894.5	Alt
58.18164062	0.00048828125	14894.5	Alt	14895.5	Alt
58.18554688	0.00048828125	14895.5	Alt	14896.5	Alt
58.18945312	0.00048828125	14896.5	Alt	14897.5	Alt
58.19335938	0.00048828125	14897.5	Alt	14898.5	Alt
58.19726562	0.00048828125	14898.5	Alt	14899.5	Alt
58.20117188	0.00048828125	14899.5	Alt	14900.5	Alt
58.20507812	0.00048828125	14900.5	Alt	14901.5	Alt
58.20898438	0.00048828125	14901.5	Alt	14902.5	Alt
58.21289062	0.00048828125	14902.5	Alt	14903.5	Alt
58.21679688	0.00048828125	14903.5	Alt	14904.5	Alt
58.22070312	0.00048828125	14904.5	Alt	14905.5	Alt
58.22460938	0.00048828125	14905.5	Alt	14906.5	Alt
58.22851562	0.00048828125	14906.5	Alt	14907.5	Alt
58.23242188	0.00048828125	14907.5	Alt	14908.5	Alt
58.23632812	0.00048828125	14908.5	Alt	14909.5	Alt
58.24023438	0.00048828125	14909.5	Alt	14910.5	Alt
58.24804688	0.00048828125	14911.5	Alt	14912.5	Alt
58.25195312	0.00048828125	14912.5	Alt	14913.5	Alt
58.25585938	0.00048828125	14913.5	Alt	14914.5	Alt
58.25976562	0.00048828125	14914.5	Alt	14915.5	Alt
58.26367188	0.00048828125	14915.5	Alt	14916.5	Alt
58.26757812	0.00048828125	14916.5	Alt	14917.5	Alt
58.27148438	0.00048828125	14917.5	Alt	14918.5	Alt
58.27539062	0.00048828125	14918.5	Alt	14919.5	Alt
58.27929688	0.00048828125	14919.5	Alt	14920.5	Alt
58.28320312	0.00048828125	14920.5	Alt	14921.5	Alt
58.28710938	0.00048828125	14921.5	Alt	14922.5	Alt
58.29101562	0.00048828125	14922.5	Alt	14923.5	Alt
58.29492188	0.00048828125	14923.5	Alt	14924.5	Alt
58.29882812	0.00048828125	14924.5	Alt	14925.5	Alt
58.30273438	0.00048828125	14925.5	Alt	14926.5	Alt
58.30664062	0.00048828125	14926.5	Alt	14927.5	Alt
58.31054688	0.00048828125	14927.5	Alt	14928.5	Alt
58.31445312	0.00048828125	14928.5	Alt	14929.5	Alt
58.31835938	0.00048828125	14929.5	Alt	14930.5	Alt
58.32226562	0.00048828125	14930.5	Alt	14931.5	Alt
58.32617188	0.00048828125	14931.5	Alt	14932.5	Alt
58.33007812	0.00048828125	14932.5	Alt	14933.5	Alt
58.33398438	0.00048828125	14933.5	Alt	14934.5	Alt
58.33789062	0.00048828125	14934.5	Alt	14935.5	Alt
58.34179688	0.00048828125	14935.5	Alt	14936.5	Alt
58.34570312	0.00048828125	14936.5	Alt	14937.5	Alt
58.34960938	0.00048828125	14937.5	Alt	14938.5	Alt
58.35351562	0.00048828125	14938.5	Alt	14939.5	Alt
58.35742188	0.00048828125	14939.5	Alt	14940.5	Alt
58.36132812	0.00048828125	14940.5	Alt	14941.5	Alt
58.36523438	0.00048828125	14941.5	Alt	14942.5	Alt
58.36914062	0.00048828125	14942.5	Alt	14943.5	Alt
58.37304688	0.00048828125	14943.5	Alt	14944.5	Alt
58.37695312	0.00048828125	14944.5	Alt	14945.5	Alt
58.38085938	0.00048828125	14945.5	Alt	14946.5	Alt
58.38476562	0.00048828125	14946.5	Alt	14947.5	Alt
58.38867188	0.00048828125	14947.5	Alt	14948.5	Alt
58.39257812	0.00048828125	14948.5	Alt	14949.5	Alt
58.39648438	0.00048828125	14949.5	Alt	14950.5	Alt
58.40087891	0.00048828125	14950.625	Alt	14951.625	Alt
58.40478516	0.00048828125	14951.625	Alt	14952.625	Alt
58.40869141	0.00048828125	14952.625	Alt	14953.625	Alt
58.41259766	0.00048828125	14953.625	Alt	14954.625	Alt
58.41650391	0.00048828125	14954.625	Alt	14955.625	Alt
58.42041016	0.00048828125	14955.625	Alt	14956.625	Alt
58.42431641	0.00048828125	14956.625	Alt	14957.625	Alt
58.42822266	0.00048828125	14957.625	Alt	14958.625	Alt
58.43212891	0.00048828125	14958.625	Alt	14959.625	Alt
58.43603516	0.00048828125	14959.625	Alt	14960.625	Alt
58.43994141	0.00048828125	14960.625	Alt	14961.625	Alt
58.44384766	0.00048828125	14961.625	Alt	14962.625	Alt
58.44775391	0.00048828125	14962.625	Alt	14963.625	Alt
58.45166016	0.00048828125	14963.625	Alt	14964.625	Alt
58.45556641	0.00048828125	14964.625	Alt	14965.625	Alt
58.45947266	0.00048828125	14965.625	Alt	14966.625	Alt
58.46337891	0.00048828125	14966.625	Alt	14967.625	Alt
58.46728516	0.00048828125	14967.625	Alt	14968.625	Alt
58.47119141	0.00048828125	14968.625	Alt	14969.625	Alt
58.47509766	0.00048828125	14969.625	Alt	14970.625	Alt
58.47900391	0.00048828125	14970.625	Alt	14971.625	Alt
58.48291016	0.00048828125	14971.625	Alt	14972.625	Alt
58.48681641	0.00048828125	14972.625	Alt	14973.625	Alt
58.49072266	0.00048828125	14973.625	Alt	14974.625	Alt
58.49511719	0.00048828125	14974.75	Alt	14975.75	Alt
58.49902344	0.00048828125	14975.75	Alt	14976.75	Alt
58.50292969	0.00048828125	14976.75	Alt	14977.75	Alt
58.50683594	0.00048828125	14977.75	Alt	14978.75	Alt
58.51074219	0.00048828125	14978.75	Alt	14979.75	Alt
58.51464844	0.00048828125	14979.75	Alt	14980.75	Alt
58.51855469	0.00048828125	14980.75	Alt	14981.75	Alt
58.52246094	0.00048828125	14981.75	Alt	14982.75	Alt
58.52636719	0.00048828125	14982.75	Alt	14983.75	Alt
58.53027344	0.00048828125	14983.75	Alt	14984.75	Alt
58.53417969	0.00048828125	14984.75	Alt	14985.75	Alt
58.53808594	0.00048828125	14985.75	Alt	14986.75	Alt
58.54199219	0.00048828125	14986.75	Alt	14987.75	Alt
58.54589844	0.00048828125	14987.75	Alt	14988.75	Alt
58.54980469	0.00048828125	14988.75	Alt	14989.75	Alt
58.55371094	0.00048828125	14989.75	Alt	14990.75	Alt
58.55761719	0.00048828125	14990.75	Alt	14991.75	Alt
58.56152344	0.00048828125	14991.75	Alt	14992.75	Alt
58.56542969	0.00048828125	14992.75	Alt	14993.75	Alt
58.56933594	0.00048828125	14993.75	Alt	14994.75	Alt
58.57324219	0.00048828125	14994.75	Alt	14995.75	Alt
58.57714844	0.00048828125	14995.75	Alt	14996.75	Alt
58.58105469	0.00048828125	14996.75	Alt	14997.75	Alt
58.58496094	0.00048828125	14997.75	Alt	14998.75	Alt
58.58886719	0.00048828125	14998.75	Alt	14999.75	Alt
58.59277344	0.00048828125	14999.75	Alt	15000.75	Alt
58.59667969	0.00048828125	15000.75	Alt	15001.75	Alt
58.60058594	0.00048828125	15001.75	Alt	15002.75	Alt
58.60449219	0.00048828125	15002.75	Alt	15003.75	Alt
58.60839844	0.00048828125	15003.75	Alt	15004.75	Alt
58.61230469	0.00048828125	15004.75	Alt	15005.75	Alt
58.61621094	0.00048828125	15005.75	Alt	15006.75	Alt
58.62011719	0.00048828125	15006.75	Alt	15007.75	Alt
58.62402344	0.00048828125	15007.75	Alt	15008.75	Alt
58.62792969	0.00048828125	15008.75	Alt	15009.75	Alt
58.63183594	0.00048828125	15009.75	Alt	15010.75	Alt
58.63574219	0.00048828125	15010.75	Alt	15011.75	Alt
58.63964844	0.00048828125	15011.75	Alt	15012.75	Alt
58.64355469	0.00048828125	15012.75	Alt	15013.75	Alt
58.64746094	0.00048828125	15013.75	Alt	15014.75	Alt
58.65136719	0.00048828125	15014.75	Alt	15015.75	Alt
58.65527344	0.00048828125	15015.75	Alt	15016.75	Alt
58.65917969	0.00048828125	15016.75	Alt	15017.75	Alt
58.66308594	0.00048828125	15017.75	Alt	15018.75	Alt
58.66699219	0.00048828125	15018.75	Alt	15019.75	Alt
58.67089844	0.00048828125	15019.75	Alt	15020.75	Alt
58.67480469	0.00048828125	15020.75	Alt	15021.75	Alt
58.67871094	0.00048828125	15021.75	Alt	15022.75	Alt
58.68261719	0.00048828125	15022.75	Alt	15023.75	Alt
58.68652344	0.00048828125	15023.75	Alt	15024.75	Alt
58.69091797	0.00048828125	15024.875	Alt	15025.875	Alt
58.69482422	0.00048828125	15025.875	Alt	15026.875	Alt
58.69873047	0.00048828125	15026.875	Alt	15027.875	Alt
58.70263672	0.00048828125	15027.875	Alt	15028.875	Alt
58.70654297	0.00048828125	15028.875	Alt	15029.875	Alt
58.71044922	0.00048828125	15029.875	Alt	15030.875	Alt
58.71435547	0.00048828125	15030.875	Alt	15031.875	Alt
58.71826172	0.00048828125	15031.875	Alt	15032.875	Alt
58.72216797	0.00048828125	15032.875	Alt	15033.875	Alt
58.72607422	0.00048828125	15033.875	Alt	15034.875	Alt
58.72998047	0.00048828125	15034.875	Alt	15035.875	Alt
58.73388672	0.00048828125	15035.875	Alt	15036.875	Alt
58.73779297	0.00048828125	15036.875	Alt	15037.875	Alt
58.74169922	0.00048828125	15037.875	Alt	15038.875	Alt
58.74560547	0.00048828125	15038.875	Alt	15039.875	Alt
58.74951172	0.00048828125	15039.875	Alt	15040.875	Alt
58.75341797	0.00048828125	15040.875	Alt	15041.875	Alt
58.75732422	0.00048828125	15041.875	Alt	15042.875	Alt
58.76123047	0.00048828125	15042.875	Alt	15043.875	Alt
58.76513672	0.00048828125	15043.875	Alt	15044.875	Alt
58.76904297	0.00048828125	15044.875	Alt	15045.875	Alt
58.77294922	0.00048828125	15045.875	Alt	15046.875	Alt
58.77685547	0.00048828125	15046.875	Alt	15047.875	Alt
58.78076172	0.00048828125	15047.875	Alt	15048.875	Alt
58.78466797	0.00048828125	15048.875	Alt	15049.875	Alt
58.78857422	0.00048828125	15049.875	Alt	15050.875	Alt
58.79248047	0.00048828125	15050.875	Alt	15051.875	Alt
58.79638672	0.00048828125	15051.875	Alt	15052.875	Alt
58.80029297	0.00048828125	15052.875	Alt	15053.875	Alt
58.80419922	0.00048828125	15053.875	Alt	15054.875	Alt
58.80810547	0.00048828125	15054.875	Alt	15055.875	Alt
58.81201172	0.00048828125	15055.875	Alt	15056.875	Alt
58.81591797	0.00048828125	15056.875	Alt	15057.875	Alt
58.81982422	0.00048828125	15057.875	Alt	15058.875	Alt
58.82373047	0.00048828125	15058.875	Alt	15059.875	Alt
58.82763672	0.00048828125	15059.875	Alt	15060.875	Alt
58.83154297	0.00048828125	15060.875	Alt	15061.875	Alt
58.8359375	0.00048828125	15062	Alt	15063	Alt
58.83935547	0.00048828125	15062.875	Alt	15063.875	Alt
58.84326172	0.00048828125	15063.875	Alt	15064.875	Alt
58.84716797	0.00048828125	15064.875	Alt	15065.875	Alt
58.8515625	0.00048828125	15066	Alt	15067	Alt
58.85546875	0.00048828125	15067	Alt	15068	Alt
58.859375	0.00048828125	15068	Alt	15069	Alt
58.86328125	0.00048828125	15069	Alt	15070	Alt
58.8671875	0.00048828125	15070	Alt	15071	Alt
58.87109375	0.00048828125	15071	Alt	15072	Alt
58.875	0.00048828125	15072	Alt	15073	Alt
58.87890625	0.00048828125	15073	Alt	15074	Alt
58.8828125	0.00048828125	15074	Alt	15075	Alt
58.88671875	0.00048828125	15075	Alt	15076	Alt
58.890625	0.00048828125	15076	Alt	15077	Alt
58.89501953	0.00048828125	15077.125	Alt	15078.125	Alt
58.89892578	0.00048828125	15078.125	Alt	15079.125	Alt
58.90283203	0.00048828125	15079.125	Alt	15080.125	Alt
58.90673828	0.00048828125	15080.125	Alt	15081.125	Alt
58.91064453	0.00048828125	15081.125	Alt	15082.125	Alt
58.91455078	0.00048828125	15082.125	Alt	15083.125	Alt
58.91845703	0.00048828125	15083.125	Alt	15084.125	Alt
58.92236328	0.00048828125	15084.125	Alt	15085.125	Alt
58.92626953	0.00048828125	15085.125	Alt	15086.125	Alt
58.93017578	0.00048828125	15086.125	Alt	15087.125	Alt
58.93408203	0.00048828125	15087.125	Alt	15088.125	Alt
58.93798828	0.00048828125	15088.125	Alt	15089.125	Alt
58.94189453	0.00048828125	15089.125	Alt	15090.125	Alt
58.94580078	0.00048828125	15090.125	Alt	15091.125	Alt
58.94970703	0.00048828125	15091.125	Alt	15092.125	Alt
58.95361328	0.00048828125	15092.125	Alt	15093.125	Alt
58.95751953	0.00048828125	15093.125	Alt	15094.125	Alt
58.96191406	0.00048828125	15094.25	Alt	15095.25	Alt
58.96582031	0.00048828125	15095.25	Alt	15096.25	Alt
58.96972656	0.00048828125	15096.25	Alt	15097.25	Alt
58.97363281	0.00048828125	15097.25	Alt	15098.25	Alt
58.97753906	0.00048828125	15098.25	Alt	15099.25	Alt
