onset	duration	sample	value	event_onset	event_type
0	0.001953125	0	Start second meditation audio	1	Start second meditation audio
0.52734375	0.001953125	135	Left trigger released	136	Left trigger released
0.587890625	0.001953125	150.5	Right trigger released	151.5	Right trigger released
378.0078125	0.001953125	96770	m	96771	m
