onset	duration	sample	value	event_onset	event_type
0	0.001953125	0	Start meditation audio	1	Start meditation audio
0.716796875	0.001953125	183.5	Left trigger released	184.5	Left trigger released
0.732421875	0.001953125	187.5	Right trigger released	188.5	Right trigger released
